         1274180 function calls (1173500 primitive calls) in 264.162 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        7    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:783(__init__)
       56    0.000    0.000    0.000    0.000 {method 'groupdict' of 're.Match' objects}
      135    0.000    0.000    0.000    0.000 {built-in method from_bytes}
       20    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\typing_inspection\introspection.py:103(get_literal_values)
       15    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic_core\core_schema.py:3024(model_fields_schema)
       36    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_typing_extra.py:77(is_callable)
       52    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\mixins.py:12(_get_loop)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\cookiejar.py:81(__init__)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1207(_handle_fromlist)
      137    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\base_events.py:697(is_running)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:968(_get_first_arg_or_any)
       13    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:1378(_fixupParents)
       45    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:2473(get_args)
       96    0.000    0.000    0.000    0.000 <string>:2(is_typealiastype)
      220    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:859(get_thoughts)
      313    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      7/3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1530(__repr__)
       28    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_urls.py:282(raw_path)
       27    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_compiler.py:398(_simple)
       27    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:744(expired)
      188    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_running_loop}
      313    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       60    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:1507(_get_value)
       45    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       26    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:593(<listcomp>)
       16    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic_core\core_schema.py:591(int_schema)
       15    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2777(create_definition_reference_schema)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\sslproto.py:88(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:866(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\anyio.py:1(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\__init__.py:178(sub)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\concurrent\futures\thread.py:123(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:845(_hash_add)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\http11.py:36(HTTPConnectionState)
       59    0.000    0.000    0.000    0.000 {built-in method _asyncio._get_event_loop}
       56    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_known_annotated_metadata.py:106(expand_grouped_metadata)
      205    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:554(get_thoughts)
      200    0.000    0.000    0.000    0.000 {method 'get_loop' of '_asyncio.Future' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_async\http11.py:36(HTTPConnectionState)
        6    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:400(format_interval)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:106(release)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\base_events.py:390(__init__)
       28    0.000    0.000    0.000    0.000 <string>:1(<lambda>)
       42    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       95    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_parser.py:293(tell)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\json\encoder.py:224(floatstr)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_readers.py:210(Http10Reader)
        3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\contextlib.py:272(contextmanager)
      344    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\threading.py:562(__init__)
       24    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_compiler.py:216(_compile_charset)
      113    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_parser.py:164(__len__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:638(_hash_fn)
      220    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_config.py:241(tail)
      146    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Future' objects}
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:102(acquire)
       59    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\streams.py:605(set_exception)
       39    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\operations\operations.py:91(add_successor)
       14    0.000    0.000    0.000    0.000 <frozen _collections_abc>:790(items)
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:943(_get_mixins_)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\urllib\parse.py:703(parse_qs)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
        7    0.000    0.000    0.000    0.000 {method 'Close' of 'PyHKEY' objects}
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_typing_extra.py:140(is_finalvar)
    16/10    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:230(_type_repr)
       11    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\concurrent\futures\_base.py:383(cancelled)
       51    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:357(__init__)
       11    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\concurrent\futures\_base.py:463(exception)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\utils.py:273(_is_ascii)
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_typing_extra.py:64(is_hashable)
       16    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_config.py:197(<dictcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_readers.py:122(ContentLengthReader)
        3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:1943(_signature_get_user_defined_method)
       10    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\locks.py:167(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_namespace_utils.py:283(push)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\json\encoder.py:260(_make_iterencode)
       16    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic_core\core_schema.py:3962(definition_reference_schema)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_util.py:107(Sentinel)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_backends\auto.py:1(<module>)
      224    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1381(<genexpr>)
       82    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:963(<genexpr>)
       68    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\base_events.py:656(stop)
      153    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       59    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\base_protocol.py:66(connection_lost)
      100    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:470(__getattr__)
       14    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_parser.py:86(opengroup)
       24    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_parser.py:453(_uniq)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\transports.py:14(__init__)
       10    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_parser.py:231(__init__)
       28    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_urlparse.py:422(validate_path)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\aiohttp\connector.py:718(__contains__)
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_compiler.py:386(_mk_bitmap)
      7/3    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\typing.py:1536(<listcomp>)
       75    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\base_events.py:687(is_closed)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_trace.py:1(<module>)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_client.py:223(is_closed)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\tempfile.py:143(rng)
       37    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:820(_set_qualname)
       81    0.000    0.000    0.000    0.000 F:\UPC\暑期实践\2025\graph-of-thoughts\graph_of_thoughts\controller\controller.py:122(<listcomp>)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpcore\_sync\connection_pool.py:341(_close_connections)
      152    0.000    0.000    0.000    0.000 <frozen _collections_abc>:409(__subclasshook__)
       55    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.RLock' objects}
       40    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        4    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\tqdm\std.py:113(__exit__)
     13/9    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_compiler.py:436(_get_literal_prefix)
       14    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_urlparse.py:167(authority)
       15    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:401(_tuple_str)
       56    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:269(<dictcomp>)
       56    0.000    0.000    0.000    0.000 {built-in method pydantic_core._pydantic_core.to_jsonable_python}
        6    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:2669(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:1076(__init__)
       66    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\re\_parser.py:176(append)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\http\cookiejar.py:884(__init__)
        9    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       94    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       16    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:673(_add_js_function)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:392(_fields_in_init_order)
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\typing_inspection\introspection.py:62(is_union_origin)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\_weakrefset.py:63(__iter__)
        8    0.000    0.000    0.000    0.000 f:\UPC\暑期实践\2025\graph-of-thoughts\examples\keyword_counting\keyword_counting.py:1218(<lambda>)
        7    0.000    0.000    0.000    0.000 C:\Users\qilin\AppData\Roaming\Python\Python311\site-packages\httpx\_config.py:86(__init__)
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_config.py:245(push)
       76    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\enum.py:1008(_find_new_)
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:1804(getattr_static)
      168    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:220(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\logging\__init__.py:882(__init__)
       51    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\random.py:119(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\h11\_abnf.py:1(<module>)
       30    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2554(apply_model_validators)
        2    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\inspect.py:2955(__init__)
       56    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2667(_common_field)
      102    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:425(<genexpr>)
        8    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic_core\core_schema.py:1488(list_schema)
       12    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\dataclasses.py:368(field)
        1    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\events.py:754(_init_event_loop_policy)
       62    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\asyncio\trsock.py:15(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\qilin\anaconda3\envs\GoT\Lib\site-packages\pydantic\_internal\_generate_schema.py:2686(resolve_original_schema)
        1    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
